name,latitude,longitude,altitude,pitch,roll,yaw
20160430_110812_923313.jpg,49.902402,-98.264392,462.440000,-0.116030,0.028255,1.976326
20160430_110814_407938.jpg,49.902275,-98.264181,461.430000,-0.111938,0.000503,1.952846
20160430_110815_954665.jpg,49.902142,-98.263964,459.650000,-0.076954,0.008589,1.985240
20160430_110817_491464.jpg,49.902002,-98.263739,457.630000,-0.058317,0.031362,1.968448
20160430_110818_993377.jpg,49.901843,-98.263490,454.210000,-0.060663,0.004367,1.960010
20160430_110820_553943.jpg,49.901695,-98.263238,451.890000,-0.006264,0.011643,1.937625
20160430_110822_07476.jpg,49.901548,-98.263000,451.070000,0.065474,-0.023393,1.977060
20160430_110824_854352.jpg,49.901277,-98.262601,448.630000,0.094845,-0.040224,1.975446
20160430_110826_29963.jpg,49.901158,-98.262412,447.370000,0.113072,0.001428,1.988217
20160430_110827_816867.jpg,49.901027,-98.262214,446.690000,0.140092,-0.019473,1.969040
20160430_110829_388678.jpg,49.900893,-98.262015,445.480000,0.154939,-0.017632,1.984796
20160430_110830_819872.jpg,49.900780,-98.261850,445.000000,0.185486,-0.065762,1.914903
20160430_110832_480946.jpg,49.900670,-98.261671,444.800000,0.198623,-0.018816,1.865407
20160430_110834_138088.jpg,49.900555,-98.261476,445.100000,0.213900,-0.020715,1.866282
20160430_110835_557077.jpg,49.900459,-98.261306,446.480000,0.205319,0.014401,1.792394
20160430_110837_099138.jpg,49.900365,-98.261141,448.200000,0.198255,0.031852,1.904245
20160430_110838_561346.jpg,49.900262,-98.260975,449.320000,0.175292,-0.031694,1.767063
20160430_110840_151548.jpg,49.900162,-98.260783,450.360000,0.186008,0.052534,1.949022
20160430_110841_622156.jpg,49.900074,-98.260628,451.630000,0.186042,0.005402,1.935292
20160430_110843_103999.jpg,49.899973,-98.260453,452.410000,0.173162,0.001122,1.877107
20160430_110844_762494.jpg,49.899855,-98.260242,453.600000,0.162293,0.039217,1.909693
20160430_110846_215044.jpg,49.899750,-98.260065,455.480000,0.139503,0.036236,1.904587
20160430_110847_902239.jpg,49.899601,-98.259834,460.570000,0.114558,-0.004718,2.089723
20160430_110849_330162.jpg,49.899484,-98.259665,462.890000,0.015048,0.009135,1.956816
20160430_110850_768612.jpg,49.899355,-98.259457,463.570000,0.005699,-0.008458,1.949121
20160430_110852_219605.jpg,49.899230,-98.259250,464.220000,-0.010623,0.109866,2.022715
20160430_110854_53363.jpg,49.898992,-98.258883,465.540000,-0.027066,0.040460,2.122168
20160430_110856_002268.jpg,49.898842,-98.258669,464.780000,-0.016582,-0.023047,1.983658
20160430_110857_506956.jpg,49.898685,-98.258435,464.480000,0.008114,-0.025858,2.051605
20160430_110858_904153.jpg,49.898535,-98.258225,467.030000,0.038564,0.124511,2.112502
20160430_110900_405457.jpg,49.898353,-98.258038,467.180000,0.053299,0.534774,2.388556
20160430_110901_919001.jpg,49.898112,-98.257974,465.770000,0.054677,0.530875,2.940671
20160430_110903_414891.jpg,49.897822,-98.258077,463.840000,0.028636,0.552188,-2.827273
20160430_110904_979382.jpg,49.897549,-98.258358,463.380000,0.076495,0.397658,-2.295621
20160430_110906_536078.jpg,49.897322,-98.258781,462.290000,0.076582,0.750142,-2.049791
20160430_110908_221511.jpg,49.897221,-98.259244,461.380000,0.138305,0.738491,-1.233025
20160430_110909_719429.jpg,49.897300,-98.259645,462.710000,0.105096,0.510497,-0.529573
20160430_110911_147091.jpg,49.897457,-98.259875,462.210000,0.050370,0.331358,-0.105328
20160430_110912_630748.jpg,49.897602,-98.259969,460.850000,0.036136,0.179521,0.167845
20160430_110914_30458.jpg,49.897759,-98.260016,460.610000,0.046724,0.011743,0.295159
20160430_110915_807208.jpg,49.897928,-98.260059,461.400000,0.018562,-0.098928,0.130980
20160430_110917_277718.jpg,49.898099,-98.260144,463.510000,0.060020,-0.115531,0.127624
20160430_110918_983008.jpg,49.898283,-98.260266,465.110000,0.020449,-0.134960,-0.030855
20160430_110920_52121.jpg,49.898468,-98.260432,464.470000,-0.043898,-0.091101,-0.060903
20160430_110922_06169.jpg,49.898639,-98.260605,462.820000,-0.033675,-0.131718,-0.186773
20160430_110923_627062.jpg,49.898818,-98.260821,461.930000,-0.005440,-0.083383,-0.270765
20160430_110927_229078.jpg,49.899261,-98.261453,460.250000,0.028864,-0.045920,-0.405504
20160430_110928_80665.jpg,49.899446,-98.261755,460.830000,0.033783,-0.033608,-0.420149
20160430_110930_45276.jpg,49.899619,-98.262063,461.400000,0.037337,0.000527,-0.448637
20160430_110931_955084.jpg,49.899772,-98.262344,461.120000,0.076378,0.005948,-0.446725
20160430_110933_442876.jpg,49.899920,-98.262619,461.170000,0.090721,0.020662,-0.429317
20160430_110934_949169.jpg,49.900067,-98.262886,462.230000,0.084959,-0.039731,-0.476400
20160430_110936_452727.jpg,49.900201,-98.263142,465.060000,0.023576,0.032328,-0.347859
20160430_110937_964699.jpg,49.900332,-98.263386,467.010000,-0.018475,0.017211,-0.397697
20160430_110939_479066.jpg,49.900478,-98.263646,467.990000,-0.036866,0.072436,-0.341327
20160430_110940_979627.jpg,49.900617,-98.263880,469.320000,-0.086277,-0.000736,-0.427744
20160430_110942_605589.jpg,49.900749,-98.264121,468.580000,-0.109985,0.029095,-0.293088
20160430_110944_234513.jpg,49.900906,-98.264370,468.410000,-0.116148,0.045439,-0.274639
20160430_110945_821709.jpg,49.901071,-98.264613,467.420000,-0.104825,-0.004918,-0.289269
20160430_110947_355802.jpg,49.901263,-98.264880,463.740000,-0.056800,-0.052100,-0.346426
20160430_110949_120789.jpg,49.901446,-98.265130,460.690000,-0.010715,-0.051282,-0.340332
20160430_110950_669158.jpg,49.901673,-98.265446,458.060000,0.045513,-0.043357,-0.349610
20160430_110954_769983.jpg,49.902169,-98.266234,458.140000,0.075923,-0.025098,-0.471396
20160430_110956_453168.jpg,49.902349,-98.266561,457.720000,0.075047,0.024278,-0.492574
20160430_110958_007622.jpg,49.902531,-98.266883,456.390000,0.059539,0.039120,-0.390532
20160430_110959_498184.jpg,49.902707,-98.267174,455.610000,0.117478,0.038643,-0.422648
20160430_111001_054342.jpg,49.902876,-98.267458,455.020000,0.111692,0.003716,-0.440679
20160430_111002_586739.jpg,49.903033,-98.267734,453.560000,0.109782,0.056885,-0.396486
20160430_111004_122655.jpg,49.903191,-98.267999,453.690000,0.111368,0.033872,-0.245864
20160430_111005_693427.jpg,49.903350,-98.268242,458.110000,0.104527,-0.017533,-0.312723
20160430_111007_301423.jpg,49.903492,-98.268468,461.840000,0.043974,0.007502,-0.341183
20160430_111008_938264.jpg,49.903661,-98.268732,466.180000,0.060116,-0.068750,-0.490594
20160430_111010_439638.jpg,49.903779,-98.268951,467.280000,-0.007996,0.006090,-0.350850
20160430_111011_989695.jpg,49.903921,-98.269202,467.840000,-0.024739,-0.031599,-0.421967
20160430_111013_651147.jpg,49.904077,-98.269471,469.590000,-0.050460,0.038252,-0.378316
20160430_111015_200565.jpg,49.904210,-98.269698,468.710000,-0.128931,-0.027208,-0.364568
20160430_111016_771227.jpg,49.904353,-98.269943,468.370000,-0.098238,-0.057393,-0.437778
20160430_111018_311351.jpg,49.904512,-98.270235,468.640000,-0.088803,0.143382,-0.250115
20160430_111019_910624.jpg,49.904694,-98.270514,469.920000,-0.083306,0.018834,-0.400461
20160430_111021_557207.jpg,49.904879,-98.270799,470.310000,-0.137688,0.016606,-0.260521
20160430_111024_430857.jpg,49.905211,-98.271360,469.550000,-0.203771,0.109008,-0.417884
20160430_111026_158899.jpg,49.905431,-98.271713,466.090000,-0.143542,-0.014121,-0.371624
20160430_111027_719061.jpg,49.905612,-98.271992,461.700000,-0.063529,0.046716,-0.359473
20160430_111029_199563.jpg,49.905810,-98.272290,455.310000,-0.040200,0.026961,-0.284134
20160430_111030_787713.jpg,49.905985,-98.272550,451.020000,0.031464,0.025689,-0.294842
20160430_111032_314206.jpg,49.906176,-98.272840,449.900000,0.111981,-0.072485,-0.439142
20160430_111033_85696.jpg,49.906353,-98.273147,451.400000,0.123932,0.032948,-0.429565
20160430_111035_57404.jpg,49.906536,-98.273461,453.300000,0.088352,0.023424,-0.385048
20160430_111037_088414.jpg,49.906691,-98.273716,454.730000,0.082244,0.007131,-0.399884
20160430_111040_133001.jpg,49.907048,-98.274285,456.020000,0.132992,-0.016716,-0.391436
20160430_111041_77264.jpg,49.907241,-98.274602,457.280000,0.139358,0.019650,-0.420141
20160430_111043_448387.jpg,49.907410,-98.274879,458.620000,0.110696,0.018517,-0.317512
20160430_111044_986229.jpg,49.907599,-98.275191,460.470000,0.100843,-0.013948,-0.403039
20160430_111046_786273.jpg,49.907760,-98.275473,463.030000,0.087388,0.021088,-0.434245
20160430_111048_259637.jpg,49.907944,-98.275814,464.740000,-0.001596,-0.006061,-0.508084
20160430_111049_724955.jpg,49.908099,-98.276100,462.910000,0.000412,0.056589,-0.421971
20160430_111051_217148.jpg,49.908254,-98.276356,462.350000,0.021058,0.014051,-0.416897
20160430_111052_786106.jpg,49.908438,-98.276649,462.770000,0.032700,0.006944,-0.402801
20160430_111055_076136.jpg,49.908693,-98.277055,464.610000,0.055047,0.000436,-0.328257
20160430_111056_627792.jpg,49.908857,-98.277325,465.730000,-0.033285,0.018726,-0.416627
20160430_111058_149616.jpg,49.909032,-98.277616,464.860000,-0.021413,0.011831,-0.365644
20160430_111059_713287.jpg,49.909212,-98.277903,464.740000,0.026006,-0.007424,-0.362789
20160430_111101_230126.jpg,49.909370,-98.278169,466.090000,0.007027,0.040611,-0.380118
20160430_111102_817086.jpg,49.909521,-98.278430,466.520000,-0.018063,0.027528,-0.339855
20160430_111104_460719.jpg,49.909679,-98.278694,466.570000,-0.047860,-0.006406,-0.486139
20160430_111105_919781.jpg,49.909834,-98.278963,466.250000,-0.047525,0.026334,-0.384892
20160430_111107_494206.jpg,49.909993,-98.279213,465.380000,-0.049733,0.009327,-0.314208
20160430_111108_987115.jpg,49.910148,-98.279446,465.900000,-0.065533,0.021145,-0.379310
20160430_111110_484297.jpg,49.910300,-98.279689,466.990000,-0.057506,0.027018,-0.384403
20160430_111111_985932.jpg,49.910447,-98.279922,467.560000,-0.117401,-0.001043,-0.268480
20160430_111113_510998.jpg,49.910583,-98.280192,468.320000,-0.073424,-0.640423,-0.706045
20160430_111115_091531.jpg,49.910632,-98.280600,468.720000,-0.050165,-0.597095,-1.201479
20160430_111116_587485.jpg,49.910539,-98.281069,469.460000,-0.086662,-0.503747,-1.800234
20160430_111118_214815.jpg,49.910352,-98.281434,469.100000,-0.158341,-0.294692,-2.227034
20160430_111119_689757.jpg,49.910114,-98.281754,467.270000,-0.170178,-0.148733,-2.499988
20160430_111121_383873.jpg,49.909843,-98.281993,464.130000,-0.087777,-0.661067,-3.082251
20160430_111122_844651.jpg,49.909573,-98.282000,463.890000,-0.007900,-0.547816,2.400946
20160430_111124_519895.jpg,49.909348,-98.281809,463.770000,-0.083271,-0.437895,1.994741
20160430_111125_996926.jpg,49.909225,-98.281568,463.590000,-0.096950,-0.202556,1.711185
20160430_111127_57678.jpg,49.909148,-98.281295,462.820000,-0.133533,-0.135660,1.615666
20160430_111129_494293.jpg,49.909097,-98.281011,460.600000,-0.102362,-0.022851,1.555641
20160430_111131_050404.jpg,49.909051,-98.280666,459.630000,-0.055519,0.076231,1.597991
20160430_111132_72035.jpg,49.908988,-98.280340,459.590000,-0.036281,0.072171,1.571430
20160430_111134_201528.jpg,49.908915,-98.280062,458.860000,-0.027092,0.101339,1.671411
20160430_111135_785737.jpg,49.908814,-98.279775,459.070000,-0.022919,0.101997,1.831281
20160430_111137_456998.jpg,49.908685,-98.279492,459.550000,-0.016182,0.049396,1.918529
20160430_111139_111077.jpg,49.908553,-98.279242,459.520000,-0.014744,0.037741,1.965749
20160430_111140_708036.jpg,49.908408,-98.278993,459.140000,-0.011530,0.022398,1.963317
20160430_111142_188452.jpg,49.908289,-98.278791,458.630000,0.002441,0.007322,1.952855
20160430_111143_697171.jpg,49.908154,-98.278568,458.370000,0.031630,0.010281,1.937653
20160430_111145_257652.jpg,49.908001,-98.278324,457.950000,0.025813,0.047740,2.008537
20160430_111146_728862.jpg,49.907867,-98.278113,459.940000,0.028660,-0.010748,2.034749
20160430_111148_271302.jpg,49.907736,-98.277901,463.490000,-0.023941,0.008790,1.964855
20160430_111149_785957.jpg,49.907595,-98.277679,466.250000,-0.063085,0.000960,2.039747
20160430_111151_481251.jpg,49.907462,-98.277475,467.680000,-0.124707,-0.017549,2.040395
20160430_111153_13666.jpg,49.907316,-98.277247,467.440000,-0.117679,-0.001121,1.942177
20160430_111154_84491.jpg,49.907179,-98.277026,465.320000,-0.101281,0.036128,1.984731
20160430_111156_321632.jpg,49.907023,-98.276797,463.100000,-0.075123,-0.024207,1.993979
20160430_111157_773729.jpg,49.906877,-98.276601,460.880000,-0.059138,-0.028287,2.099943
20160430_111159_332023.jpg,49.906730,-98.276380,461.000000,-0.015390,-0.063291,1.968699
20160430_111200_812117.jpg,49.906595,-98.276152,460.970000,-0.023986,-0.022423,1.989766
20160430_111202_343591.jpg,49.906450,-98.275918,460.910000,-0.018576,-0.046822,1.905234
20160430_111203_85536.jpg,49.906321,-98.275701,461.010000,-0.004103,-0.014081,1.906656
20160430_111205_492.jpg,49.906194,-98.275473,460.370000,0.010128,-0.011060,1.914097
20160430_111207_021121.jpg,49.906077,-98.275279,459.050000,0.016749,0.043668,1.969805
20160430_111210_063444.jpg,49.905823,-98.274899,456.420000,0.054521,-0.008835,1.958811
20160430_111211_579178.jpg,49.905698,-98.274710,455.150000,0.069941,-0.089480,1.934940
20160430_111213_3562.jpg,49.905574,-98.274499,453.800000,0.096824,-0.002944,1.945876
20160430_111214_97474.jpg,49.905455,-98.274285,452.370000,0.118345,-0.007061,1.925662
20160430_111216_511461.jpg,49.905324,-98.274052,451.710000,0.136550,-0.021660,1.855965
20160430_111217_979552.jpg,49.905207,-98.273840,451.920000,0.127135,0.074735,1.942849
20160430_111219_567341.jpg,49.905083,-98.273622,454.200000,0.152949,0.004028,1.994818
20160430_111221_053769.jpg,49.904951,-98.273381,456.300000,0.129154,0.018195,1.916197
20160430_111222_585965.jpg,49.904826,-98.273160,457.630000,0.133393,0.035537,1.912442
20160430_111224_235502.jpg,49.904680,-98.272917,460.580000,0.097318,-0.000008,1.943195
20160430_111225_805418.jpg,49.904541,-98.272701,463.660000,0.076064,-0.036510,1.910457
20160430_111227_336172.jpg,49.904413,-98.272486,464.660000,0.037071,-0.027162,1.929381
20160430_111228_924972.jpg,49.904280,-98.272248,464.280000,0.005349,0.061619,1.942920
20160430_111230_426815.jpg,49.904139,-98.272009,465.950000,0.023705,-0.037941,1.983440
20160430_111231_884335.jpg,49.903994,-98.271769,466.640000,-0.018965,-0.044447,1.822410
20160430_111233_702832.jpg,49.903844,-98.271492,467.100000,-0.046856,0.057752,2.040040
20160430_111235_23717.jpg,49.903682,-98.271233,467.820000,-0.031451,-0.001900,1.954081
20160430_111236_907699.jpg,49.903497,-98.270948,468.080000,-0.088084,-0.068757,1.946963
20160430_111239_466603.jpg,49.903239,-98.270557,464.910000,-0.074423,-0.029725,1.996725
20160430_111240_966089.jpg,49.903091,-98.270332,464.940000,-0.039334,0.007712,2.122716
20160430_111242_454138.jpg,49.902931,-98.270089,465.780000,-0.105816,-0.058698,2.012812
20160430_111243_936469.jpg,49.902772,-98.269834,463.190000,-0.110085,-0.041813,2.008489
20160430_111245_452624.jpg,49.902604,-98.269561,459.770000,-0.050521,0.035963,2.042996
20160430_111247_09357.jpg,49.902396,-98.269232,457.320000,0.033317,-0.037195,2.071857
20160430_111248_573723.jpg,49.902221,-98.268948,456.020000,0.056483,-0.029590,2.029535
20160430_111250_069604.jpg,49.902060,-98.268681,456.100000,0.071960,-0.029025,2.010671
20160430_111251_592725.jpg,49.901903,-98.268420,457.530000,0.073442,0.016582,2.031009
20160430_111254_437977.jpg,49.901619,-98.267963,458.940000,0.050558,-0.014994,1.983724
20160430_111256_088907.jpg,49.901448,-98.267683,458.750000,0.058177,-0.006214,1.966467
20160430_111257_689232.jpg,49.901290,-98.267418,457.510000,0.077745,0.003316,2.009470
20160430_111259_217969.jpg,49.901139,-98.267179,456.560000,0.091062,0.020527,2.014241
20160430_111300_751021.jpg,49.900974,-98.266927,455.850000,0.115255,0.000702,1.990570
20160430_111302_197685.jpg,49.900835,-98.266706,454.700000,0.132553,-0.033702,2.005782
20160430_111303_703153.jpg,49.900695,-98.266477,454.820000,0.181565,-0.042607,1.933014
20160430_111305_447353.jpg,49.900552,-98.266232,455.460000,0.186487,-0.008229,1.999821
20160430_111306_90942.jpg,49.900407,-98.265996,455.300000,0.187457,-0.043767,1.956647
20160430_111309_582489.jpg,49.900180,-98.265599,455.550000,0.202868,-0.037979,1.909840
20160430_111311_032276.jpg,49.900059,-98.265377,455.510000,0.174659,-0.016355,1.835935
20160430_111312_568773.jpg,49.899945,-98.265152,455.980000,0.188378,0.052176,1.923126
20160430_111314_06354.jpg,49.899831,-98.264943,456.580000,0.185956,0.019819,1.938809
20160430_111315_590857.jpg,49.899693,-98.264705,457.790000,0.178506,0.001990,1.937496
20160430_111317_11226.jpg,49.899563,-98.264483,459.170000,0.165520,0.015785,1.950369
20160430_111318_781526.jpg,49.899412,-98.264240,459.600000,0.163882,0.033951,2.049543
20160430_111320_452565.jpg,49.899255,-98.264012,460.280000,0.148712,-0.018546,1.965317
20160430_111321_949317.jpg,49.899129,-98.263826,461.380000,0.124094,-0.000144,1.956072
20160430_111323_56371.jpg,49.898989,-98.263614,460.740000,0.078378,-0.010143,1.961815
20160430_111325_254719.jpg,49.898832,-98.263382,459.830000,0.094031,0.015357,1.998994
20160430_111326_760461.jpg,49.898685,-98.263163,459.490000,0.104902,0.002000,1.928278
20160430_111328_421773.jpg,49.898537,-98.262938,459.140000,0.155416,-0.027183,1.984896
20160430_111329_907108.jpg,49.898417,-98.262756,459.200000,0.122139,-0.054714,1.958901
20160430_111331_466111.jpg,49.898304,-98.262548,460.370000,0.151009,0.059794,1.969040
20160430_111332_954173.jpg,49.898187,-98.262330,463.500000,0.093848,-0.009017,1.781737
20160430_111334_446179.jpg,49.898086,-98.262133,467.460000,0.057863,0.036819,1.850506
20160430_111336_061456.jpg,49.897968,-98.261959,470.170000,-0.028690,0.031962,2.035468
20160430_111337_527294.jpg,49.897841,-98.261804,471.270000,-0.116301,-0.051660,1.884680
20160430_111339_563185.jpg,49.897699,-98.261536,470.670000,-0.136335,0.081610,1.797397
20160430_111341_036125.jpg,49.897590,-98.261339,469.460000,-0.084069,-0.052821,1.684184
20160430_111342_495741.jpg,49.897487,-98.261162,465.750000,-0.097347,0.136967,1.852805
20160430_111344_028848.jpg,49.897350,-98.260959,461.780000,0.005409,-0.018213,2.047048
20160430_111345_545029.jpg,49.897204,-98.260732,460.220000,0.042379,-0.032512,1.974781
20160430_111347_083955.jpg,49.897050,-98.260461,459.380000,0.070197,-0.016804,1.988866
20160430_111348_858189.jpg,49.896878,-98.260196,458.800000,0.103058,0.593165,2.304399
20160430_111350_40493.jpg,49.896592,-98.260066,460.020000,0.154434,0.563254,2.937800
20160430_111351_951491.jpg,49.896304,-98.260144,460.590000,0.125060,0.508828,-2.769601
20160430_111353_494507.jpg,49.896025,-98.260399,460.870000,0.053928,0.391149,-2.367741
20160430_111355_237605.jpg,49.895771,-98.260820,458.820000,0.032483,0.181663,-2.126275
20160430_111356_814523.jpg,49.895596,-98.261223,457.750000,0.123161,0.715333,-2.042095
20160430_111358_290549.jpg,49.895522,-98.261667,459.050000,0.166977,0.696472,-1.259199
20160430_111359_796564.jpg,49.895605,-98.262011,461.740000,0.081462,0.483580,-0.627538
20160430_111401_434924.jpg,49.895769,-98.262240,462.510000,0.003423,0.256064,-0.178649
20160430_111402_984416.jpg,49.895934,-98.262347,463.490000,-0.035185,0.100070,0.090680
20160430_111404_508956.jpg,49.896106,-98.262422,465.560000,-0.028692,0.003664,0.213413
20160430_111405_996051.jpg,49.896281,-98.262492,466.600000,-0.068088,-0.000872,0.095034
20160430_111407_482976.jpg,49.896452,-98.262578,468.560000,-0.083478,-0.138563,-0.045978
20160430_111409_59148.jpg,49.896673,-98.262753,465.800000,-0.084578,0.009193,-0.053201
20160430_111411_120572.jpg,49.896840,-98.262893,462.010000,-0.044249,-0.130927,-0.139332
20160430_111412_587637.jpg,49.897018,-98.263075,458.360000,0.046284,-0.163863,-0.422061
20160430_111414_22146.jpg,49.897203,-98.263339,457.760000,0.082897,0.042619,-0.411129
20160430_111415_70486.jpg,49.897372,-98.263595,458.610000,0.079676,-0.032372,-0.430966
20160430_111417_210556.jpg,49.897536,-98.263861,460.740000,0.085724,-0.063990,-0.532964
20160430_111418_744856.jpg,49.897688,-98.264146,462.520000,0.044947,0.058205,-0.462340
